sentence_id,entity_tag,entity_src,entity_tgt
61a05ede,<entity1>,United States,Vereinigten Staaten
a97a7c48,<entity1>,Romans,Römer
a97a7c48,<entity2>,Carthage,Karthago
fc6e6028,<entity1>,United States,Vereinigten Staaten
e5b27973,<entity1>,United Kingdom,Zweiten Weltkrieges
fb0895d8,<entity1>,Americans,Zweiten Weltkrieg
63a1cc6c,<entity1>,Romeo and Juliet,Romeo und Julia
9d65be95,<entity1>,Socrates,Sokrates
440191d2,<entity1>,World War II,Zweite Weltkrieg
0b61c677,<entity1>,Rome,Rom
71a18e1d,<entity1>,Xia,Xia
71a18e1d,<entity2>,China,China
4e2671e1,<entity1>,United States,Vereinigten Staaten
0a84cd43,<entity1>,Great Britain,Großbritanniens
216845e3,<entity1>,J. R. R. Tolkien,Tolkien
216845e3,<entity2>,The Lord of the Rings,Der Herr der Ringe
ec97aedb,<entity1>,City of Angels,Stadt der Engel
b1d1e3ee,<entity1>,Tokyo,Tokio
88c86ccf,<entity1>,Arc de Triomphe,Triumphbogen
9c962942,<entity1>,Belgium,Belgien
9c962942,<entity2>,France,Frankreich
9c962942,<entity3>,Italy,Italien
9c962942,<entity4>,Luxembourg,Luxemburg
9c962942,<entity5>,The Netherlands,Niederlande
9c962942,<entity6>,West Germany,West Deutschland
9c962942,<entity7>,EU,EU
30f2b243,<entity1>,Bernie Sanders,Bernie Sanders
3ba17699,<entity1>,House of Pizarro,Pizarro-Haus
d141e7b3,<entity1>,Lebanon,Libanons
a3cb9e08,<entity1>,French Guiana,Französisch-Guayana
9d57d884,<entity1>,Republic of China,Chinas
c2d13d70,<entity1>,Theodore Roosevelt,Theodore Rossevelt
6c58becc,<entity1>,Angela Merkel,Angela Merkel
6c58becc,<entity2>,Germany,Deutschland
46f6da48,<entity1>,Austria,Österreichs
a9f45b8e,<entity1>,Achaemenid Empire,Achämenidenreich
6148f8c5,<entity1>,France,Frankreichs
6148f8c5,<entity2>,Battle of Waterloo,Waterloo
1a8cec32,<entity1>,Incas,Inkas
6112a05f,<entity1>,American Revolutionary War,Amerikanische Unabhängigkeitskrieg
99040138,<entity1>,Halo: Combat Evolved,Halo: Kampf um die Zukunft
664a964b,<entity1>,Pac-Man,Pacman
ae7d20e2,<entity1>,Roblox,Roblux
2ea7af30,<entity1>,Call of Duty: Advanced Warfare,Call of Duty: Advanced Warfar
2ea7af30,<entity2>,Jack Mitchell,Jack Mitchell
dd3f2ee9,<entity1>,Peach,Peach
5784f028,<entity1>,Sony PlayStation,Playstation
5784f028,<entity2>,United States,Vereinigten Staaten
07e9be09,<entity1>,Super Smash Bros,Super Smash Bros
93c81475,<entity1>,No Man Sky,No Man's Sky
8228063f,<entity1>,Dragon Age,Dragon-Age-Franchise
54b7c51f,<entity1>,Peach,Peach
54b7c51f,<entity2>,Mario Bros.,Mario Bros
e616fb9d,<entity1>,Pokémon,Pikachu
9a4cf111,<entity1>,Pac-Man,Pac Man
ea3ca05f,<entity1>,Pac-Man,Pac Man
300ddc76,<entity1>,Scotland,Schottland
02b0d81c,<entity1>,Scotland,Schottland
445cc0da,<entity1>,Italy,Italiens
74945f8c,<entity1>,India,Indien
92b34ba1,<entity1>,India,Indien
143a6475,<entity1>,India,Indien
78b8012a,<entity1>,City Building,City Building
78b8012a,<entity2>,Egypt,Ägypten
54859c6c,<entity1>,City Building,City Building
54859c6c,<entity2>,Rome,Rom
b93731b4,<entity1>,Egypt,Ägyptens
8f7b9b53,<entity1>,Egypt,Ägyptens
bb78fd6e,<entity1>,Egypt,Ägyptens
11c1e82d,<entity1>,Egypt,Ägyptens
0f138360,<entity1>,Egypt,Ägyptens
e527e00b,<entity1>,Egypt,Ägypten
a8808c07,<entity1>,Egypt,Ägypten
b5a3eb32,<entity1>,Roman,Großbritannien
2624d8ee,<entity1>,Roman,Großbritanniens
ca177b71,<entity1>,Animal Crossing,Animal Crossing
ca177b71,<entity2>,Europe,Europa
ccefeac6,<entity1>,Animal Crossing,Animal Crossing
ccefeac6,<entity2>,North America,Nordamerika
75ab165c,<entity1>,United States,Vereinigten Staaten
6b752d22,<entity1>,UK,Vereinigten Königreichs
e2f206f0,<entity1>,UK,Vereinigten Königreich
7d4531cc,<entity1>,Alexander the Great,Alexander dem Großen
5d8dc3ff,<entity1>,Academy Award,Oscar
26ebd827,<entity1>,Top Gun,Top Gun
7f368fa5,<entity1>,Academy Awards,Lady Gaga
7f368fa5,<entity2>,Lady Gaga,Beyonce
20188fe1,<entity1>,Fantastic Beasts,Phantastische Tierwesen
9fd5aabd,<entity1>,Star Trek,Star Trek
9fd5aabd,<entity2>,Next Generation,Das nächste Jahrhundert
7079d617,<entity1>,The Conjuring,Conjuring - Die Heimsuchung
7079d617,<entity2>,Patrick Wilson,Patrick Wilson
79eca99c,<entity1>,Avengers,Avengers
79eca99c,<entity2>,Spider-Man,Spiderman
a1b7c1e3,<entity1>,George of the Jungle,George –
a1b7c1e3,<entity2>,George of the Jungle 2,George – Der aus dem Dschungel kam 2
903709ce,<entity1>,Quentin Tarantino,Quentin Tarantino
0fc9e45a,<entity1>,Academy Award,Oscar
c1fd5a40,<entity1>,Back to the Future,Zurück in die Zukunft
ed93c2a2,<entity1>,Bridesmaids,Brautalarm
ed93c2a2,<entity2>,Los Angeles,Los Angeles
99a1c974,<entity1>,Spider-Man,Spiderman
99a1c974,<entity2>,Marvel,Marvel
4c8888da,<entity1>,The Other Guys,Die etwas anderen Cops
4c8888da,<entity2>,Boston,Boston
4c8888da,<entity3>,Massachusetts,Massachusetts
2f724f11,<entity1>,Chris Pratt,Chris Patt
2f724f11,<entity2>,Star-Lord,Star-Lord
13e1f561,<entity1>,German,Oscar
bccd1dde,<entity1>,Slumdog Millionaire,Slumdog Millionär
a1bee914,<entity1>,Silence of the Lambs,Das Schweigen der Lämmer
e1d742c2,<entity1>,A Few Good Men,Eine Frage der Ehre
4ad6bafd,<entity1>,Don Vito Corleone,Don Vito Corleone
4ad6bafd,<entity2>,Godfather,Der Pate
7a5e5ab0,<entity1>,Troy,Troja
e5b42a17,<entity1>,Star Trek,Star-Trek
410887e6,<entity1>,Sylvester Stallone,Sylvester Stallone
410887e6,<entity2>,Academy Award,Oscar
c1c0541b,<entity1>,Child's Play,Chucky – Die Mörderpuppe
675275e6,<entity1>,African American,Academy Award
c0c0bb29,<entity1>,Pirates of the Caribbean,Fluch der Karibik
ccfda890,<entity1>,Pirates of the Caribbean,Fluch der Karibik
b44df782,<entity1>,Hobbit,Der Hobbit
87615bbd,<entity1>,United States,Vereinigten Staaten
234bfa40,<entity1>,Academy Award,Oscar
0e964779,<entity1>,Academy Awards,Oscars
be1ddb92,<entity1>,Beyoncé,Beyonce
be1ddb92,<entity2>,Lion King,Lion King
f765865a,<entity1>,Academy Award,Flügel aus Stahl
7bbc3a01,<entity1>,Shia LaBeouf,Shia Labeouf
7bbc3a01,<entity2>,Transformers,Transformer
9d420cf2,<entity1>,John Williams,John Williams
6bb1e1f2,<entity1>,Jordan Peele,Jordan Peele
6bb1e1f2,<entity2>,Get Out,Get Out
a2db3562,<entity1>,Rob Zombie,Rob Zombie
a2db3562,<entity2>,Marilyn Manson,Marilyn Manson
a2db3562,<entity3>,House of 1000 Corpses,Haus der 1000 Leichen
76eb487f,<entity1>,U2,U2
7f0d30bb,<entity1>,Katy Perry,Kate Perry
7f0d30bb,<entity2>,Dua Lipa,Dua Lipa
55f66920,<entity1>,Boot Camp Clik,Boot Camp Click
55f66920,<entity2>,Bushwick,Bushwick
55f66920,<entity3>,NY,New York
44877c23,<entity1>,MissA,MissA
44877c23,<entity2>,South Korea,Südkorea
1825249b,<entity1>,Billboard Music Awards,Billboard Music Award
1825249b,<entity2>,Lil Wayne,Lil Wayne
c139e5ef,<entity1>,Bob Stinson,Bob Stinson
af53fb59,<entity1>,No Doubt,No Doubt
af53fb59,<entity2>,The Aviator,Aviator
5a63eeaa,<entity1>,White Christmas,Weiße Weihnachten
5a63eeaa,<entity2>,Going My Way,Der Weg zum Glück
852d9a1a,<entity1>,Ridin Dirty,Ridin Dirty
3c574c32,<entity1>,Ariana Grande,Arianan Grandes
3c574c32,<entity2>,Dangerous Woman,Dangerous Woman
3c574c32,<entity3>,Sweetener,Sweetener
a7ef499a,<entity1>,Jay-Z,Jay Z
a7ef499a,<entity2>,Tupac,Tupac
508fb9f8,<entity1>,John Prine,John Prince
508fb9f8,<entity2>,Tree of Forgiveness,Tree of Forgiveness
676ebfdc,<entity1>,Cristiano Ronaldo,Christiano Ronaldo
676ebfdc,<entity2>,Lionel Messi,Lionel Messi
c5fafd00,<entity1>,Super Bowl,Superbowls
da2bf432,<entity1>,Super Bowl,Superbowl
da2bf432,<entity2>,Boyz II Men,Boyz 2 Men
ad1ef319,<entity1>,U.S.,Kuba
ad1ef319,<entity2>,Cárdenas,Cárdenas
89a21e15,<entity1>,Grand Slam,Grand-Slam-Turnier
89a21e15,<entity2>,Pete Sampras,Pete Sampras
03e89f06,<entity1>,Super Bowl,Superbowl
1731de6d,<entity1>,Formula 1,Formel 1
d95e15ff,<entity1>,ASOIAF,Das Lied von Eis und Feuer
d95e15ff,<entity2>,Star Wars,Star Wars
f23c1a33,<entity1>,To Kill a Mockingbird,Wer die Nachtigall stört
4d455465,<entity1>,Bible,Bibel
4d455465,<entity2>,Samson,Samson
4d455465,<entity3>,Delilah,Delilah
1a231cf4,<entity1>,Harry Potter and the Philosopher's Stone,Harry Potter
1a231cf4,<entity2>,The Little Prince,Der kleine Prinz
a3499bf7,<entity1>,Chronicles of Narnia,Chroniken von Narnia
a3499bf7,<entity2>,Lord of the Rings,Herr der Ringe
c41df4c7,<entity1>,Paul Horgan,Paul Horgans
c41df4c7,<entity2>,Pulitzer Prize,Pulitzer-Preis
25002e3b,<entity1>,Eugene O'Neill,Eugene O'Neill
2dfcc66b,<entity1>,Narnia,Narnia
2dfcc66b,<entity2>,Chronicles of Narnia Voyage of the Dawn Treader,Die Chroniken von Narnia
2e2035c4,<entity1>,Chronicles of Narnia,Die Chroniken von Narnia
2e2035c4,<entity2>,Prince Caspian X,Kaspian X.
17bc61e0,<entity1>,Ann Rule,Ted Bundy
6506581f,<entity1>,Christian Bible,Christi
92848dd1,<entity1>,Pulitzer,Pulitzer-Preis
92848dd1,<entity2>,The Underground Railroad,The Underground Railroad
06ac9d7e,<entity1>,A Song of Ice and Fire,Das Lied von Eis und Feier
06ac9d7e,<entity2>,Lady of Winterfell,Winterfell
abca3e36,<entity1>,Lonesome Dove,Weg in die Wildnis
abca3e36,<entity2>,Pulitzer Prize,Pulitzer-Preis
5990982f,<entity1>,The Great Gatsby,Der große Gatsby
b69991e0,<entity1>,The Lord of the Rings,Herr der Ringe-Reihe
95dc97dc,<entity1>,Harry Potter,Harry-Potter-Buch
84d83120,<entity1>,Twilight,Twilight
84d83120,<entity2>,Stephenie Meyers,Stephanie Meyers
4c9b86bc,<entity1>,A Song of Ice and Fire,Das Lied von Eis und Feuer
190ae2cd,<entity1>,Bible,Bibel
190ae2cd,<entity2>,Old Testament,Alten Testament
e22b47b5,<entity1>,J. R. R. Tolkien,R. R.Tolkien
fbd7b0c8,<entity1>,New Testament,Neuen Testaments
1cb45ced,<entity1>,Nobel Prize,Nobelpreis
04ec9a33,<entity1>,Holden Caulfield,Holden Caulfield
04ec9a33,<entity2>,The Catcher in the Rye,Der Fänger im Roggen
0cb2d25a,<entity1>,Stephen King,Stephen King
0cb2d25a,<entity2>,Bram Stoker Award,Bram Stoker Award
86cff5ab,<entity1>,Sully Prudhomme,Sully Prudhomme
86cff5ab,<entity2>,Nobel Prize,Nobelpreis
99dbd28d,<entity1>,Brazil,Brasilien
99dbd28d,<entity2>,Pakistan,Pakistan
7294fb16,<entity1>,Africa,Afrika
7294fb16,<entity2>,Europe,Europa
1b40d411,<entity1>,Caspian Sea,Kaspische Meer
1b40d411,<entity2>,Lake Superior,Lake Superior
4442487a,<entity1>,South American,Kolumbien
4442487a,<entity2>,Colombia,Argentinien
797bab11,<entity1>,Alaska,Alaska
797bab11,<entity2>,California,Kalifornien
f845bb2e,<entity1>,Brazil,Brasilien
f845bb2e,<entity2>,Australia,Australien
473d676a,<entity1>,Dallas,Dallas
473d676a,<entity2>,Texas,Tx
473d676a,<entity3>,Las Vegas,Las Vegas
473d676a,<entity4>,Nevada,Nevada
473d676a,<entity5>,California,Kalifornien
e164dd0c,<entity1>,India,Indien
e164dd0c,<entity2>,Brazil,Brasilien
2d63477c,<entity1>,Texas,Texas
2d63477c,<entity2>,California,Kalifornien
81d2c9c7,<entity1>,Mount Everest,Mount Everest
81d2c9c7,<entity2>,Mont Blanc,Mount Blanc
05aacb9b,<entity1>,Russia,Russland
05aacb9b,<entity2>,China,China
f37ab089,<entity1>,Lake Michigan,Michigansee
f37ab089,<entity2>,Lake Superior,Lake Superior
dd089628,<entity1>,Asia,Asien
dd089628,<entity2>,South America,Südamerika
93c8a2e4,<entity1>,France,Frankreich
93c8a2e4,<entity2>,Albania,Albanien
ae649eaa,<entity1>,Yellow River,Yangtze
2023362f,<entity1>,Brazil,Brasilien
3a8dabec,<entity1>,Central Africa,Zentralafrika
53970744,<entity1>,Australia,Australien
c17e697a,<entity1>,U.S.,Vereinigten Staaten
a3b157c5,<entity1>,South America,Südamerika
e983e565,<entity1>,Mississippi River,Mississippi
cee7ec3b,<entity1>,Australia,Australien
517fba5a,<entity1>,United Kingdom,Vereinigten Königreich
0afe4b48,<entity1>,Brazil,Brasilien
4007e2c8,<entity1>,Asia,Asien
f12bea6a,<entity1>,Hawaiian,Hawaii
27eed8d8,<entity1>,United States,Vereinigten Staaten
0ef151a4,<entity1>,South America,Südamerika
1bee44e0,<entity1>,East China Sea,Ostchinesische Meer
12b61a43,<entity1>,Canada,Kanadas
149b378c,<entity1>,Mahalangur Himalaya,Mahalangur Himalaya
500dbd8b,<entity1>,United States,Vereinigten Staaten
ea1ca99e,<entity1>,Mexico,Mexiko
ea1ca99e,<entity2>,Rio Grande,Rio Grande
56ef7c69,<entity1>,Canada,Kanada
b9c1239f,<entity1>,India,Indiens
b9c1239f,<entity2>,Snow Abode,Snow Abode
8e184deb,<entity1>,Africa,Afrika
54b98258,<entity1>,North America,Nordamerika
b0332ca2,<entity1>,Pacific North West,Salem
4c1176b7,<entity1>,United States,Vereinigten Staaten
4c1176b7,<entity2>,North America,Nordamerikas
82630b6d,<entity1>,Africa,Afrika
82630b6d,<entity2>,Lagos,Lagos
82630b6d,<entity3>,Abuja,Abuja
51d0d3b4,<entity1>,Philippines,Philippinen
af735686,<entity1>,South America,Südamerika
2b9e0b50,<entity1>,UK,Vereinigten Königreich
2b9e0b50,<entity2>,Wales,Wales
2b9e0b50,<entity3>,England,England
1b9040fa,<entity1>,United States,Vereinigten Staaten
853a4508,<entity1>,Europe,Europas
bc5da5fd,<entity1>,Eiffel Tower,Eiffelturm
1ee8e40c,<entity1>,Morocco,Marokko
13cd720a,<entity1>,Europe,Europa
9200a0f9,<entity1>,South America,Südamerikas
0d3ac714,<entity1>,Europe,Europa
9768376e,<entity1>,North America,Nordamerika
4afebc04,<entity1>,Europe,Europa
c2afeaa4,<entity1>,United States,Vereinigten Staaten
a4728c8c,<entity1>,Europe,Europas
dbd11a48,<entity1>,Europe,Europas
3db06647,<entity1>,Canada,Kanada
f18090c8,<entity1>,Mexico,Mexiko
56d7a998,<entity1>,Iceland,Island
1ea0c735,<entity1>,India,Indiens
546ede41,<entity1>,Africa,Afrikas
ef2498b1,<entity1>,Athens,Athen
ef2498b1,<entity2>,Greece,Griechenlands
eef2eca2,<entity1>,Berlin,Berlin
eef2eca2,<entity2>,Germany,Deutschland
623e92ad,<entity1>,Budapest,Budapest
623e92ad,<entity2>,Hungary,Ungarn
622a14dc,<entity1>,Atlas Mountains,Atlasgebirge
622a14dc,<entity2>,Greece,Griechenland
486b60ea,<entity1>,California,Kalifornien
486b60ea,<entity2>,United States,USA
941b5290,<entity1>,California,Kalifornien
941b5290,<entity2>,Rhode Island,Rhode Island
bb4be372,<entity1>,California,Kalifornien
bb4be372,<entity2>,Texas,Texas
20e39936,<entity1>,California,Kalifornien
20e39936,<entity2>,Delaware,Delaware
93aa5c43,<entity1>,Jerry Brown,Jerry Brown
ee46113c,<entity1>,California,Kalifornien
f8f03fd0,<entity1>,U.S.,USA
4724baa6,<entity1>,California,Kaliforniens
4724baa6,<entity2>,San Francisco,San Francisco
d9a72085,<entity1>,California,Kalifornien
a2836aff,<entity1>,United States,Vereinigten Staaten
6dc5d2d8,<entity1>,United States,Vereinigten Staaten
b1251903,<entity1>,United States,USA
134ba55b,<entity1>,Franklin D Roosevelt,Franklin D. Roosevelts
134ba55b,<entity2>,United States,Vereinigten Staaten
56a0403b,<entity1>,United States,Vereinigten Staaten
8166fd1d,<entity1>,United States,Vereinigten Staaten
099d9b9d,<entity1>,USA,USA
70eb3528,<entity1>,Nelson Mandela,Nelson Mandela
70eb3528,<entity2>,South Africa,Südafrika
38f9f3e2,<entity1>,United Kingdom,Vereinigte Königreich
c19ff303,<entity1>,Philippines,Philippinen
91aafc2f,<entity1>,European Parliament,Europäischen Parlament
844aef01,<entity1>,Kingdom Hearts,Toy Story World
956cbf52,<entity1>,Rare,Rare
a7391b67,<entity1>,Princess Peach,Peach
9780f536,<entity1>,Harmonix,Harmonix
87d9f145,<entity1>,Soul Calibur,Soul Calibur
276f0444,<entity1>,Assassin's Creed,Assassins Creed
0f60219b,<entity1>,Supergiant Games,Suppergiant Games
0f60219b,<entity2>,Zagreus,Zagreus
8cd5f008,<entity1>,Legend of Zelda,Legend of Zelda
8cd5f008,<entity2>,North America,Nordamerika
2943fc0d,<entity1>,Pokémon,Pokemon
2943fc0d,<entity2>,Pokémon,Pokemon
5c7f4f9b,<entity1>,Pokémon,Pokemon
d5f0d5a7,<entity1>,Pokedex,Pokedex
832c1b91,<entity1>,Assassin's Creed,Assassins Creed
cd181fde,<entity1>,North Korea,Nordkoreas
cd181fde,<entity2>,Kim Il-sung,Kim Il-sung
cd181fde,<entity3>,Kim Jong-il,Kim Jong-il
60ada3ab,<entity1>,Arab-Israeli War,Vietnamkrieg
cf143226,<entity1>,Ulysses S Grant,Ulysses S. Grant
cf143226,<entity2>,Abe Lincoln,Abraham Lincoln
e6bb3db5,<entity1>,World War,Zweiten Weltkrieg
e6bb3db5,<entity2>,World War I,Ersten
3f0bc8bf,<entity1>,America,Amerika
3f0bc8bf,<entity2>,Amerigo Vespucci,Amerigo Vespucci
3f0bc8bf,<entity3>,Christopher Columbus,Christoph Kolumbus
ad77cf2f,<entity1>,Erie Canal,Eriekanal
ad77cf2f,<entity2>,Trans-Continental Railroad,Transcontinental Railroad
506268f5,<entity1>,Korean War,Koreakrieg
506268f5,<entity2>,Gulf War,Golfkrieg
944601c0,<entity1>,UK,Vereinigten Königreichs
944601c0,<entity2>,Margaret Thatcher,Margaret Thatcher
944601c0,<entity3>,Tony Blair,Tony Blair
639418bb,<entity1>,Henry III,Heinrich III
639418bb,<entity2>,England,von England
639418bb,<entity3>,Edward III,Eduard III
639418bb,<entity4>,England,von England
bfa873d0,<entity1>,Canadian,Kanada
bfa873d0,<entity2>,Kim Campbell,Kim Campbell
bfa873d0,<entity3>,William Mackenzie King,William Mackenzie King
a35e080e,<entity1>,Americans,Zweiten Weltkrieg
dc47b329,<entity1>,Panama Canal,Panamakanal
dc47b329,<entity2>,Teddy Roosevelt,Theodore Roosevelt
73c9d3d3,<entity1>,Vietnam War,Vietnamkrieg
73c9d3d3,<entity2>,World War II,Zweite Weltkrieg
668fb3b3,<entity1>,Ethiopia,Äthiopien
668fb3b3,<entity2>,Nigeria,Nigeria
5f7ee9d3,<entity1>,World War II,Weltkrieg
5f7ee9d3,<entity2>,Germany,Deutschland
2921c5ba,<entity1>,Vietnam War,Vietnamkrieg
2921c5ba,<entity2>,Korean War,Koreakrieg
d4f801a4,<entity1>,Achaemenid Empire,Achämenidenreich
d4f801a4,<entity2>,Mongol Empire,Mongolenreich
2c886c3f,<entity1>,Solomon,Salomon
ee81ff5b,<entity1>,Hawaiian Islands,Hawaii-Inseln
ffff6029,<entity1>,United States,Vereinigten Staaten
0253e000,<entity1>,Elizabeth II,Elisabeth II.
3cbb075c,<entity1>,Warsaw Pact,Warschauer Pakts
b211630d,<entity1>,Napoleon,Napoleon
b211630d,<entity2>,Napoleonic Wars,Napoleonischen Kriege
2042132d,<entity1>,George,Georg
e899b602,<entity1>,Great Britain,Großbritannien
e899b602,<entity2>,America,Amerika
a77697a5,<entity1>,Philip IV,Philip IV von Frankreich
55fd2a32,<entity1>,Russia,Russland
ca820179,<entity1>,Australia,Australien
195f18f3,<entity1>,Henry VIII,Heinrich VIII
491501df,<entity1>,Battle of the Little Bighorn,Little Bighorn
aca90aa1,<entity1>,Battle of Chancellorsville,Chancellorsville
ec64d094,<entity1>,Battle of Midway,Midway
5d0aa441,<entity1>,United States,Vereinigten Staaten
823d7491,<entity1>,US,USA
67f5d6f0,<entity1>,United States,Vereinigten Staaten
fa7ee714,<entity1>,John Parke Custis,John Parke Curtis
ad6cbae4,<entity1>,North America,Nordamerika
ad6cbae4,<entity2>,Louisiana Purchase,Louisiana Purchase
9993a79b,<entity1>,World War II,Zweiten Weltkrieg
cc3b5f9b,<entity1>,Nile Delta,Nildelta
cc3b5f9b,<entity2>,Khufu,Chr
0e9a6c56,<entity1>,World War II,Weltkrieg
68476342,<entity1>,Mount Rushmore,Rushmore
68476342,<entity2>,United States,Vereinigten Staaten
d52b3123,<entity1>,United Kingdom,Vereinigten Königreichs
d52b3123,<entity2>,Hanover,Hannover
d0c4859c,<entity1>,United States,Vereinigten Staaten
8067a1a6,<entity1>,France,Frankreich
8067a1a6,<entity2>,Alexander the Great,Alexander der Große
9a95b4b5,<entity1>,United States,Vereinigten Staaten
e75c4a1d,<entity1>,Japanese,Zweiten Weltkrieg
e75c4a1d,<entity2>,Kyushu,Kyushu
02edf56a,<entity1>,John Calvin,Johannes Calvins
2b6743e5,<entity1>,Great Britain,Großbritannien
2b2c4f25,<entity1>,Marc Anthony,Marc Antons
2b2c4f25,<entity2>,Egypt,Ägypten
9afa8edd,<entity1>,Great Britain,Großbritannien
9afa8edd,<entity2>,World War 2,Zweiten Weltkriegs
7e5e9c95,<entity1>,Philip II,Philipp II
7e5e9c95,<entity2>,Macedonia,Makedonien
8a6a8515,<entity1>,North America,Nordamerikas
9416adc9,<entity1>,Louis XVI,Ludwig XVI.
990c63bd,<entity1>,Russia,Russland
5d940b68,<entity1>,United States,Vereinigten Staaten
447e31d9,<entity1>,Elizabeth II,Elisabeth II
ab9a9506,<entity1>,United States,Vereinigten Staaten
1eda5d4d,<entity1>,United States,Vereinigten Staaten
1eda5d4d,<entity2>,Pearl Harbor,Pearl Harbor
5033b17a,<entity1>,Alexander the Great,Alexander dem Großen
df1d3930,<entity1>,United States,Vereinigten Staaten
6f29b33b,<entity1>,Ramessid,Ramessiden
6f29b33b,<entity2>,Egypt,Ägypten
c76aee80,<entity1>,United States of America,Vereinigten Staaten von Amerika
1843b3b2,<entity1>,Germany,Deutschlands
7927c302,<entity1>,Egypt,Ägypten
8d2061ba,<entity1>,Southeast Asia,Südostasien
a0561dea,<entity1>,French,Frankreichs
c4f48ff0,<entity1>,World War I,Ersten Weltkriegs
fd3972cd,<entity1>,World War II,Zweiten Weltkriegs
3517f8de,<entity1>,American Revolution,Amerikanischen Revolution
e468d240,<entity1>,Canada,Kanadas
f5b6d44c,<entity1>,US,USA
f5b6d44c,<entity2>,Vietnam War,Vietnam-Krieg
fafbc678,<entity1>,Battle of Gettysburg,Gettysburg
cee014aa,<entity1>,Ottoman Empire,Osmanische Reich
2a0b93de,<entity1>,Alexander the Great,Alexander der Große
ebe5ecfe,<entity1>,Tiberius,Tiberius
ebe5ecfe,<entity2>,Rome,Rom
e258ffa9,<entity1>,Nero,Nero
e258ffa9,<entity2>,Rome,Rom
582d6a8e,<entity1>,Abraham Lincoln,Abraham Lincoln
582d6a8e,<entity2>,United States,Vereinigten Staaten
350240e4,<entity1>,Renaissance,Ranaissance
d5179a72,<entity1>,Baqet III,Baket III
9b03b657,<entity1>,Nicholas II,Nikolaus II
9b03b657,<entity2>,Russia,Russlands
0874da84,<entity1>,Nicholas II,Nikolaus II
ead5d2b4,<entity1>,Switzerland,Hitler
ead5d2b4,<entity2>,World War II,Zweiten Weltkrieg
bef619b6,<entity1>,Augustus,Augustus
bef619b6,<entity2>,Rome,Rom
88ccdd18,<entity1>,United States,Staaten
88ccdd18,<entity2>,Japan,Japan
88ccdd18,<entity3>,Pearl Harbor,Pearl Harbor
d8d99454,<entity1>,Brad Pitt,Brat Pitt
1a8b2f33,<entity1>,Pirates of the Caribbean,Fluch der Karibik
